id_source,id_target,fake_news_shared_by_source,fake_news_shared_by_target,real_news_shared_by_source,real_news_shared_by_target
2755,11302,1,0,0,1
11302,3230,0,1,1,0
3474,11302,0,0,1,1
11302,4640,0,0,1,1
5435,11302,1,0,0,1
11302,5767,0,0,1,1
5881,11302,1,0,0,1
11302,6391,0,1,1,0
6641,11302,0,0,1,1
6876,11302,0,0,2,1
7456,11302,1,0,0,1
8265,11302,0,0,1,1
9050,11302,0,0,1,1
10178,11302,0,0,13,1
10270,11302,0,0,1,1
11726,11302,0,0,1,1
11302,12470,0,1,1,0
14855,11302,2,0,0,1
11305,31,1,0,0,1
11305,584,1,1,0,0
11305,830,1,2,0,0
11305,1008,1,0,0,1
11305,1068,1,1,0,0
11305,1973,1,1,0,0
11305,2196,1,1,0,0
11305,2330,1,3,0,0
11305,2986,1,0,0,1
11305,3051,1,1,0,0
11305,3592,1,0,0,1
11305,3887,1,3,0,0
4417,11305,0,1,1,0
11305,5401,1,0,0,1
11305,5452,1,0,0,3
6815,11305,0,1,6,0
11305,7337,1,0,0,1
11305,7963,1,0,0,1
11305,8119,1,0,0,1
11305,8265,1,0,0,1
11305,8844,1,1,0,0
11305,10303,1,1,0,0
11305,10643,1,0,0,1
11305,10952,1,1,0,0
11305,11676,1,3,0,0
11305,11843,1,2,0,0
11305,12129,1,0,0,1
11305,12287,1,1,0,0
11305,12874,1,1,0,0
11305,13807,1,0,0,1
2972,11316,0,0,1,1
5680,11316,2,0,0,1
393,11328,1,1,0,0
648,11328,0,1,1,0
11328,960,1,0,0,1
11328,1569,1,1,0,0
11328,1651,1,0,0,1
11328,1902,1,0,0,1
11328,2499,1,0,0,1
11328,2582,1,2,0,0
11328,2986,1,0,0,1
11328,3519,1,10,0,2
11328,3665,1,2,0,0
11328,3833,1,0,0,1
4228,11328,0,1,1,0
4251,11328,1,1,0,0
11328,4276,1,2,0,0
4417,11328,0,1,1,0
11328,4890,1,1,0,0
5014,11328,0,1,1,0
5015,11328,1,1,0,0
11328,5199,1,1,0,0
11328,5401,1,0,0,1
6602,11328,0,1,3,0
11328,6696,1,0,0,1
11328,6776,1,0,0,1
6874,11328,0,1,1,0
11328,7048,1,0,0,1
11328,7456,1,1,0,0
7549,11328,1,1,0,0
7733,11328,0,1,1,0
7746,11328,1,1,0,0
8168,11328,2,1,0,0
11328,8211,1,1,0,0
8338,11328,0,1,4,0
11328,8362,1,1,0,1
11328,8465,1,2,0,0
11328,8593,1,0,0,1
11328,9034,1,2,0,0
11328,9895,1,0,0,1
9944,11328,1,1,0,0
9949,11328,0,1,1,0
11328,10110,1,2,0,0
10118,11328,0,1,1,0
11328,10547,1,2,0,0
11328,10737,1,0,0,7
12739,11328,4,1,1,0
11328,13159,1,1,0,0
13901,11328,0,1,1,0
11328,13919,1,1,0,0
14369,11328,4,1,0,0
11328,14403,1,1,0,0
11328,14464,1,1,0,0
14543,11328,0,1,1,0
648,11331,0,0,1,1
11331,948,0,0,1,1
996,11331,2,0,0,1
2004,11331,0,0,1,1
11331,2499,0,0,1,1
11331,2593,0,1,1,0
11331,2961,0,1,1,0
3203,11331,0,0,1,1
11331,3516,0,0,1,6
11331,4010,0,0,1,3
4251,11331,1,0,0,1
11331,4368,0,1,1,0
5015,11331,1,0,0,1
5337,11331,1,0,0,1
11331,5401,0,0,1,1
11331,6084,0,0,1,1
6602,11331,0,0,3,1
11331,6857,0,1,1,0
11331,7254,0,1,1,0
11331,7317,0,1,1,0
7746,11331,1,0,0,1
11331,7855,0,0,1,1
8168,11331,2,0,0,1
8728,11331,0,0,1,1
11331,8920,0,1,1,0
9949,11331,0,0,1,1
10118,11331,0,0,1,1
11151,11331,2,0,0,1
11331,11859,0,0,1,1
11331,11887,0,11,1,8
11331,11973,0,0,1,1
11331,12386,0,0,1,1
11331,12570,0,0,1,1
11331,12893,0,0,1,1
14369,11331,4,0,0,1
14543,11331,0,0,1,1
11331,14945,0,0,1,1
11331,15015,0,0,1,1
11331,15220,0,1,1,0
789,11336,1,0,0,1
11337,120,1,1,0,0
11337,187,1,1,0,0
11337,207,1,1,0,0
762,11337,2,1,0,0
996,11337,2,1,0,0
1307,11337,2,1,0,0
11337,1523,1,2,0,0
11337,1611,1,2,0,0
11337,1694,1,0,0,1
1916,11337,0,1,1,0
11337,2427,1,0,0,18
11337,2453,1,1,0,0
3179,11337,1,1,0,0
3309,11337,0,1,1,0
3383,11337,1,1,1,0
11337,3474,1,0,0,1
11337,3670,1,0,0,1
3717,11337,0,1,1,0
3933,11337,2,1,0,0
4047,11337,0,1,3,0
11337,4269,1,1,0,0
11337,4431,1,0,0,1
4634,11337,2,1,0,0
4833,11337,1,1,0,0
4867,11337,0,1,1,0
11337,5356,1,0,0,2
11337,5401,1,0,0,1
11337,5659,1,1,0,0
11337,5688,1,5,0,0
11337,5699,1,0,0,1
11337,5731,1,1,0,1
11337,5773,1,0,0,1
6815,11337,0,1,6,0
6821,11337,0,1,1,0
11337,6920,1,0,0,2
6984,11337,0,1,1,0
11337,6987,1,0,0,1
7021,11337,0,1,1,0
7048,11337,0,1,1,0
11337,7178,1,0,0,2
7189,11337,1,1,0,0
11337,7341,1,1,0,0
7398,11337,1,1,0,0
11337,7671,1,1,0,0
11337,7753,1,1,0,0
7904,11337,0,1,2,0
7950,11337,0,1,1,0
7964,11337,2,1,0,0
8053,11337,1,1,1,0
8133,11337,0,1,1,0
8293,11337,2,1,0,0
8338,11337,0,1,4,0
11337,8362,1,1,0,1
8742,11337,1,1,0,0
11337,8920,1,1,0,0
8972,11337,0,1,1,0
11337,9034,1,2,0,0
11337,9208,1,1,0,0
9255,11337,1,1,0,0
11337,9679,1,5,0,0
9877,11337,0,1,1,0
9949,11337,0,1,1,0
11337,9993,1,1,0,0
11337,10936,1,1,0,0
10980,11337,1,1,0,0
11459,11337,1,1,0,0
11707,11337,0,1,3,0
11337,11940,1,0,0,1
11337,12030,1,0,0,1
11337,12283,1,0,0,4
12516,11337,1,1,0,0
11337,12593,1,0,0,1
12675,11337,0,1,1,0
11337,12964,1,1,0,0
13103,11337,1,1,0,0
11337,13396,1,0,0,2
11337,13462,1,0,0,4
11337,13466,1,1,0,0
11337,13675,1,0,0,2
14414,11337,2,1,0,0
14543,11337,0,1,1,0
11337,15015,1,0,0,1
11337,15073,1,1,0,0
15193,11337,1,1,0,0
2972,11342,0,8,1,0
2972,11357,0,0,1,1
5954,11357,0,0,1,1
11843,11357,2,0,0,1
789,11360,1,1,0,0
7549,11360,1,1,0,0
11843,11360,2,1,0,0
13807,11360,0,1,1,0
11363,895,0,0,1,1
11363,1897,0,0,1,1
11363,2734,0,0,1,1
11363,3091,0,0,1,1
11363,3175,0,1,1,0
11363,5491,0,1,1,0
11363,5999,0,1,1,0
11363,6039,0,0,1,1
11363,6527,0,1,1,0
11363,6719,0,1,1,0
11363,7421,0,1,1,0
11363,7477,0,1,1,0
11363,7811,0,1,1,0
11363,8135,0,0,1,1
11363,8694,0,0,1,3
11363,8715,0,1,1,0
11363,8844,0,1,1,0
11363,11671,0,4,1,0
11363,11750,0,0,1,1
11363,11843,0,2,1,0
11363,13390,0,0,1,1
789,11372,1,0,0,1
4378,11372,0,0,1,1
7970,11372,0,0,1,1
12129,11372,0,0,1,1
458,11381,0,1,1,0
7242,11381,0,1,1,0
9905,11381,1,1,0,0
11381,10994,1,1,0,0
11151,11381,2,1,0,0
13715,11381,0,1,1,0
14285,11381,1,1,0,0
5423,11386,0,0,1,1
5954,11386,0,0,1,1
6183,11386,0,0,1,1
8548,11386,0,0,1,1
789,11388,1,3,0,0
4251,11388,1,3,0,0
11388,4864,3,0,0,1
11388,6696,3,0,0,1
7337,11388,0,3,1,0
11676,11388,3,3,0,0
12701,11388,1,3,0,0
13807,11388,0,3,1,0
2934,11390,1,0,0,1
11391,584,0,1,1,0
648,11391,0,0,1,1
11391,789,0,1,1,0
11391,822,0,1,1,0
11391,1008,0,0,1,1
11391,1068,0,1,1,0
11391,1973,0,1,1,0
11391,2129,0,0,1,1
2405,11391,0,0,1,1
2429,11391,0,0,2,1
11391,2562,0,0,1,2
11391,3029,0,0,1,1
11391,3393,0,0,1,1
11391,3893,0,1,1,0
11391,4550,0,4,1,2
11391,4596,0,0,1,1
11391,5452,0,0,1,3
11391,7313,0,1,1,0
11391,7337,0,0,1,1
7746,11391,1,0,0,1
11391,7753,0,1,1,0
11391,7962,0,0,1,1
11391,7970,0,0,1,1
8728,11391,0,0,1,1
11391,9196,0,1,1,0
11391,9596,0,1,1,0
11391,11331,0,0,1,1
11391,11676,0,3,1,0
11391,12625,0,1,1,0
11391,12739,0,4,1,1
11391,13159,0,1,1,0
11391,13534,0,1,1,0
11391,13585,0,2,1,0
11391,13901,0,0,1,1
11391,14051,0,2,1,0
584,11407,1,2,0,0
2196,11407,1,2,0,0
2405,11407,0,2,1,0
11407,3167,2,1,0,0
11407,4269,2,1,0,0
5954,11407,0,2,1,0
7970,11407,0,2,1,0
11407,14990,2,0,0,1
2972,11412,0,1,1,0
4102,11412,1,1,0,0
5680,11412,2,1,0,0
5954,11412,0,1,1,0
8548,11412,0,1,1,0
437,11424,1,0,0,1
3356,11424,2,0,0,1
3665,11424,2,0,0,1
4431,11424,0,0,1,1
5014,11424,0,0,1,1
11424,5699,0,0,1,1
5858,11424,0,0,2,1
5939,11424,1,0,0,1
11424,6177,0,1,1,0
6888,11424,1,0,0,1
7130,11424,0,0,2,1
7242,11424,0,0,1,1
7549,11424,1,0,0,1
11424,7671,0,1,1,0
7672,11424,1,0,0,1
8769,11424,1,0,0,1
9993,11424,1,0,0,1
10181,11424,0,0,1,1
10776,11424,1,0,0,1
11162,11424,0,0,1,1
12152,11424,1,0,0,1
12956,11424,0,0,13,1
11424,13159,0,1,1,0
13585,11424,2,0,0,1
13901,11424,0,0,1,1
14187,11424,2,0,0,1
6183,11430,0,0,1,1
437,11437,1,0,0,1
621,11437,1,0,0,1
789,11437,1,0,0,1
1024,11437,1,0,0,1
3212,11437,1,0,0,1
3592,11437,0,0,1,1
4596,11437,0,0,1,1
7549,11437,1,0,0,1
10952,11437,1,0,0,1
2872,11443,1,0,0,1
834,11456,0,0,1,3
5680,11456,2,0,0,3
5954,11456,0,0,1,3
6183,11456,0,0,1,3
11843,11456,2,0,0,3
12672,11456,0,0,1,3
393,11457,1,5,0,0
686,11457,0,5,1,0
718,11457,2,5,0,0
762,11457,2,5,0,0
996,11457,2,5,0,0
11457,1260,5,0,0,2
2196,11457,1,5,0,0
11457,2238,5,1,0,0
2405,11457,0,5,1,0
11457,2593,5,1,0,0
2737,11457,1,5,0,0
11457,2876,5,0,0,1
3533,11457,2,5,0,0
3665,11457,2,5,0,0
11457,3833,5,0,0,1
4251,11457,1,5,0,0
11457,6084,5,0,0,1
6570,11457,1,5,0,0
11457,7130,5,0,0,2
7189,11457,1,5,0,0
8347,11457,0,5,1,0
11457,8370,5,4,0,0
11457,10204,5,1,0,0
10311,11457,0,5,1,0
10397,11457,1,5,0,0
10437,11457,1,5,0,0
11457,10850,5,0,0,1
11457,11988,5,0,0,1
11457,12030,5,0,0,1
11457,12397,5,0,0,1
12874,11457,1,5,0,0
12906,11457,0,5,1,0
12912,11457,0,5,2,0
11457,13014,5,0,0,1
13059,11457,1,5,0,0
13263,11457,0,5,1,0
11457,13335,5,1,0,0
13807,11457,0,5,1,0
11457,14321,5,2,0,0
11457,14683,5,0,0,1
14937,11457,2,5,0,0
11457,15254,5,1,0,0
11459,657,1,0,0,3
11459,718,1,2,0,0
11459,818,1,1,0,0
11459,917,1,0,0,9
11459,1183,1,0,0,1
11459,1569,1,1,0,0
1830,11459,0,1,1,0
2405,11459,0,1,1,0
11459,2533,1,13,0,1
11459,2674,1,0,0,1
11459,2730,1,1,0,0
11459,2915,1,1,0,0
11459,3051,1,1,0,0
11459,3167,1,1,0,0
11459,3200,1,0,0,8
11459,3345,1,0,0,1
11459,3357,1,1,0,0
11459,3393,1,0,0,1
3404,11459,1,1,0,0
11459,3549,1,1,0,0
11459,3671,1,1,0,0
11459,3857,1,1,0,0
11459,3874,1,1,0,0
11459,3893,1,1,0,0
11459,3937,1,0,0,1
4084,11459,0,1,1,0
4086,11459,1,1,0,0
4228,11459,0,1,1,0
11459,4243,1,0,0,1
11459,4431,1,0,0,1
4461,11459,0,1,1,0
11459,4550,1,4,0,2
11459,4766,1,1,0,0
11459,4821,1,1,0,0
11459,4992,1,1,0,0
5040,11459,0,1,1,0
5453,11459,0,1,3,0
11459,5531,1,0,0,1
5906,11459,0,1,1,0
11459,6059,1,1,0,0
11459,6178,1,0,0,1
11459,6345,1,0,0,1
11459,6401,1,0,0,1
11459,6803,1,1,0,0
6874,11459,0,1,1,0
11459,6946,1,1,0,0
6965,11459,0,1,1,0
11459,7048,1,0,0,1
11459,7130,1,0,0,2
11459,7167,1,1,0,0
11459,7241,1,0,0,1
11459,7456,1,1,0,0
11459,7475,1,1,0,0
11459,7482,1,2,0,0
7784,11459,0,1,1,0
11459,7819,1,0,0,1
11459,7841,1,0,0,1
7859,11459,1,1,0,0
11459,7963,1,0,0,1
8053,11459,1,1,1,0
11459,8121,1,0,0,1
11459,8293,1,2,0,0
8347,11459,0,1,1,0
11459,8362,1,1,0,1
11459,8465,1,2,0,0
11459,8546,1,1,0,1
8728,11459,0,1,1,0
9025,11459,0,1,1,0
11459,9034,1,2,0,0
9593,11459,0,1,2,0
11459,9683,1,1,0,0
9903,11459,0,1,1,0
11459,10141,1,2,0,0
10278,11459,1,1,0,0
10311,11459,0,1,1,0
11459,10359,1,0,0,1
10475,11459,1,1,0,0
10500,11459,0,1,1,0
11459,10862,1,0,0,1
11459,10968,1,0,0,1
11459,11132,1,2,0,0
11459,11146,1,0,0,1
11459,11337,1,1,0,0
11459,11623,1,1,0,0
11459,11668,1,0,0,1
11459,11862,1,1,0,2
12144,11459,1,1,0,0
11459,12211,1,1,0,0
11459,12230,1,0,0,1
12259,11459,0,1,1,0
11459,12322,1,1,0,0
11459,12497,1,0,0,4
12516,11459,1,1,0,0
11459,12556,1,0,0,1
11459,12582,1,0,0,1
11459,12593,1,0,0,1
12625,11459,1,1,0,0
11459,12912,1,0,0,2
11459,13335,1,1,0,0
11459,13391,1,0,0,1
11459,13543,1,4,0,1
13598,11459,1,1,0,0
13648,11459,0,1,1,0
13715,11459,0,1,1,0
13757,11459,1,1,0,0
11459,13761,1,1,0,0
11459,13894,1,0,0,1
11459,14363,1,0,0,1
14543,11459,0,1,1,0
11459,14551,1,0,0,2
11459,14860,1,0,0,1
11459,14937,1,2,0,0
11461,789,4,1,0,0
11461,1523,4,2,0,0
2143,11461,0,4,5,0
11461,2582,4,2,0,0
3179,11461,1,4,0,0
3203,11461,0,4,1,0
11461,4677,4,1,0,0
11461,7137,4,1,0,0
11461,7337,4,0,0,1
11461,7753,4,1,0,0
11461,7970,4,0,0,1
11461,9255,4,1,0,0
11461,9449,4,1,0,0
11461,9596,4,1,0,0
11461,9853,4,1,0,0
11461,10181,4,0,0,1
11461,10616,4,0,0,1
11461,10736,4,1,0,0
11461,11225,4,0,0,1
11461,11608,4,5,0,6
11818,11461,1,4,0,0
11461,12701,4,1,0,0
11461,12874,4,1,0,0
11461,13159,4,1,0,0
11461,14551,4,0,0,2
789,11481,1,0,0,1
4964,11481,2,0,0,1
5015,11481,1,0,0,1
14305,11481,0,0,1,1
413,11502,0,0,1,1
789,11502,1,0,0,1
7317,11502,1,0,0,1
2737,11504,1,1,0,0
6602,11504,0,1,3,0
7337,11504,0,1,1,0
9100,11504,1,1,0,0
11642,11504,0,1,1,0
15070,11504,0,1,1,0
1380,11516,1,3,1,1
8135,11516,0,3,1,1
8715,11516,1,3,0,1
8844,11516,1,3,0,1
11843,11516,2,3,0,1
12672,11516,0,3,1,1
6183,11531,0,0,1,1
14183,11531,0,0,1,1
3887,11547,3,0,0,1
10952,11547,1,0,0,1
789,11560,1,1,0,0
11571,306,0,1,2,0
11571,702,0,1,2,0
11571,976,0,1,2,0
11571,1340,0,1,2,0
11571,1897,0,0,2,1
11571,2272,0,0,2,1
11571,2393,0,1,2,0
11571,3753,0,0,2,2
11571,4465,0,1,2,0
11571,4532,0,0,2,1
11571,4667,0,0,2,1
11571,4866,0,0,2,1
11571,4889,0,1,2,0
5680,11571,2,0,0,2
11571,5707,0,1,2,1
11571,5983,0,0,2,1
11571,6349,0,1,2,0
11571,6548,0,0,2,1
11571,6758,0,1,2,0
11571,6784,0,2,2,0
11571,7401,0,3,2,0
11571,7739,0,0,2,1
11571,8069,0,0,2,1
11571,8112,0,1,2,0
11571,8501,0,1,2,0
11571,8530,0,1,2,2
11571,8548,0,0,2,1
11571,8644,0,1,2,0
11571,8848,0,1,2,0
11571,8934,0,0,2,1
11571,9176,0,0,2,1
11571,9253,0,0,2,1
11571,9680,0,0,2,1
11571,9737,0,0,2,1
11571,9912,0,1,2,0
11571,10458,0,1,2,0
11571,11644,0,0,2,1
11571,11671,0,4,2,0
11571,12091,0,0,2,1
11571,12435,0,1,2,0
11571,12442,0,0,2,2
11571,12546,0,3,2,0
11571,12568,0,1,2,0
11571,13120,0,1,2,0
11571,13182,0,1,2,0
11571,14435,0,0,2,1
11571,14537,0,1,2,0
11571,14628,0,0,2,2
8135,11576,0,0,1,1
11578,6820,1,1,0,0
10549,11578,2,1,0,0
11818,11578,1,1,0,0
2972,11588,0,0,1,1
8548,11592,0,0,1,1
11843,11592,2,0,0,1
2734,11594,0,0,1,1
2872,11594,1,0,0,1
5954,11594,0,0,1,1
6183,11594,0,0,1,1
12672,11594,0,0,1,1
12901,11594,13,0,0,1
36,11608,2,5,0,6
345,11608,1,5,0,6
11608,584,5,1,6,0
11608,1008,5,0,6,1
2405,11608,0,5,1,6
11608,2878,5,1,6,0
11608,3741,5,1,6,0
11608,4010,5,0,6,3
11608,4369,5,0,6,4
11608,4653,5,0,6,1
11608,5401,5,0,6,1
5881,11608,1,5,0,6
11608,6962,5,2,6,0
11608,9596,5,1,6,0
11461,11608,4,5,0,6
11608,12030,5,0,6,1
11608,12874,5,1,6,0
11608,13543,5,4,6,1
789,11613,1,1,0,0
3887,11613,3,1,0,0
12330,11613,0,1,2,0
11616,8705,1,0,0,2
12964,11616,1,1,0,0
11616,13334,1,0,0,1
13391,11616,0,1,1,0
835,11623,1,1,0,0
2833,11623,0,1,1,0
3671,11623,1,1,0,0
11623,5360,1,0,0,1
7242,11623,0,1,1,0
7337,11623,0,1,1,0
11623,11074,1,0,0,1
11459,11623,1,1,0,0
697,11642,1,0,0,1
960,11642,0,0,1,1
1031,11642,1,0,0,1
11642,1081,0,0,1,1
1928,11642,1,0,0,1
11642,2160,0,1,1,0
2278,11642,1,0,0,1
2429,11642,0,0,2,1
11642,2499,0,0,1,1
2596,11642,0,0,6,1
11642,2738,0,1,1,0
3203,11642,0,0,1,1
3306,11642,5,0,0,1
3333,11642,4,0,0,1
11642,3356,0,2,1,0
3383,11642,1,0,1,1
11642,3393,0,0,1,1
3408,11642,0,0,1,1
11642,3937,0,0,1,1
11642,4010,0,0,1,3
4228,11642,0,0,1,1
4251,11642,1,0,0,1
4461,11642,0,0,1,1
11642,4550,0,4,1,2
11642,5342,0,0,1,1
11642,5670,0,1,1,1
11642,6084,0,0,1,1
6602,11642,0,0,3,1
6702,11642,1,0,0,1
6821,11642,0,0,1,1
11642,6857,0,1,1,0
11642,6920,0,0,1,2
6955,11642,0,0,2,1
11642,6962,0,2,1,0
7021,11642,0,0,1,1
11642,7047,0,1,1,0
11642,7254,0,1,1,0
11642,7313,0,1,1,0
7398,11642,1,0,0,1
11642,7709,0,0,1,1
7746,11642,1,0,0,1
11642,8121,0,0,1,1
8168,11642,2,0,0,1
11642,8362,0,1,1,1
9100,11642,1,0,0,1
11642,9134,0,0,1,2
11642,9413,0,1,1,0
9877,11642,0,0,1,1
10270,11642,0,0,1,1
10278,11642,1,0,0,1
11642,10726,0,1,1,0
11642,11235,0,1,1,0
11642,11424,0,0,1,1
11642,11504,0,1,1,0
11707,11642,0,0,3,1
11642,11887,0,11,1,8
12428,11642,1,0,1,1
12701,11642,1,0,0,1
12739,11642,4,0,1,1
12874,11642,1,0,0,1
11642,12906,0,0,1,1
11642,12912,0,0,1,2
11642,12943,0,1,1,0
11642,13356,0,1,1,0
11642,13422,0,0,1,1
13757,11642,1,0,0,1
11642,14363,0,0,1,1
11642,15015,0,0,1,1
11642,15070,0,0,1,1
11642,15073,0,1,1,0
2734,11644,0,0,1,1
11644,5301,0,1,1,1
6039,11644,0,0,1,1
6183,11644,0,0,1,1
11644,6503,0,1,1,0
11571,11644,0,0,2,1
187,11659,1,0,0,1
437,11659,1,0,0,1
789,11659,1,0,0,1
1973,11659,1,0,0,1
2260,11659,0,0,1,1
2723,11659,0,0,1,1
3887,11659,3,0,0,1
3933,11659,2,0,0,1
5147,11659,2,0,0,1
5822,11659,0,0,1,1
10736,11659,1,0,0,1
11843,11659,2,0,0,1
12428,11659,1,0,1,1
12672,11659,0,0,1,1
8010,11664,0,1,1,0
8135,11664,0,1,1,0
8694,11664,0,1,3,0
11817,11664,0,1,1,0
11843,11664,2,1,0,0
584,11668,1,0,0,1
1008,11668,0,0,1,1
1651,11668,0,0,1,1
2360,11668,1,0,0,1
11668,3833,0,0,1,1
11668,6373,0,0,1,2
7242,11668,0,0,1,1
11668,8969,0,2,1,0
9025,11668,0,0,1,1
11668,10686,0,0,1,2
11668,10784,0,0,1,1
11459,11668,1,0,0,1
11676,11668,3,0,0,1
11753,11668,1,0,0,1
11818,11668,1,0,0,1
12956,11668,0,0,13,1
11668,13159,0,1,1,0
973,11671,2,4,0,0
1380,11671,1,4,1,0
1566,11671,0,4,1,0
2069,11671,1,4,0,0
2734,11671,0,4,1,0
3175,11671,1,4,0,0
4269,11671,1,4,0,0
4548,11671,1,4,0,0
4822,11671,4,4,0,0
5204,11671,3,4,0,0
5680,11671,2,4,0,0
11671,5866,4,0,0,1
5999,11671,1,4,0,0
6039,11671,0,4,1,0
6183,11671,0,4,1,0
6451,11671,0,4,1,0
6527,11671,1,4,0,0
6719,11671,1,4,0,0
7739,11671,0,4,1,0
7811,11671,1,4,0,0
8135,11671,0,4,1,0
8426,11671,0,4,1,0
8694,11671,0,4,3,0
8715,11671,1,4,0,0
8844,11671,1,4,0,0
9682,11671,0,4,1,0
10776,11671,1,4,0,0
11363,11671,0,4,1,0
11571,11671,0,4,2,0
12435,11671,1,4,0,0
12672,11671,0,4,1,0
11671,12887,4,0,0,1
13548,11671,0,4,1,0
14158,11671,1,4,0,0
14812,11671,1,4,0,0
6183,11673,0,1,1,0
10922,11673,1,1,2,0
11843,11673,2,1,0,0
13548,11673,0,1,1,0
11676,51,3,4,0,4
11676,835,3,1,0,0
11676,1172,3,1,0,0
11676,1218,3,0,0,1
11676,1651,3,0,0,1
1830,11676,0,3,1,0
1928,11676,1,3,0,0
11676,2499,3,0,0,1
11676,2582,3,2,0,0
11676,3029,3,0,0,1
3203,11676,0,3,1,0
11676,3356,3,2,0,0
11676,3393,3,0,0,1
3404,11676,1,3,0,0
3603,11676,0,3,1,0
3802,11676,0,3,1,0
4047,11676,0,3,3,0
11676,4804,3,0,0,1
11676,4821,3,1,0,0
11676,5049,3,0,0,3
11676,5139,3,0,0,1
11676,5714,3,0,0,6
11676,5821,3,1,0,0
6570,11676,1,3,0,0
11676,7137,3,1,0,0
11676,7167,3,1,0,0
11676,7317,3,1,0,0
7746,11676,1,3,0,0
11676,7991,3,2,0,0
11676,8265,3,0,0,1
8717,11676,0,3,1,0
9100,11676,1,3,0,0
11676,9309,3,0,0,1
11676,9607,3,1,0,0
9944,11676,1,3,0,0
11676,10110,3,2,0,0
10118,11676,0,3,1,0
10571,11676,0,3,1,0
11676,11225,3,0,0,1
11305,11676,1,3,0,0
11676,11388,3,3,0,0
11459,11676,1,3,0,0
11676,11668,3,0,0,1
11676,12378,3,1,0,0
12625,11676,1,3,0,0
11676,12654,3,0,0,1
13621,11676,2,3,0,0
11676,13823,3,0,0,1
13901,11676,0,3,1,0
11676,13919,3,1,0,0
11676,14464,3,1,0,0
11676,14777,3,0,0,1
11676,15220,3,1,0,0
1566,11678,0,2,1,0
6183,11678,0,2,1,0
8135,11678,0,2,1,0
8694,11678,0,2,3,0
10303,11678,1,2,0,0
11750,11678,0,2,1,0
12672,11678,0,2,1,0
52,11682,0,0,1,1
686,11682,0,0,1,1
822,11682,1,0,0,1
2143,11682,0,0,5,1
2878,11682,1,0,0,1
11682,3029,0,0,1,1
3212,11682,1,0,0,1
3217,11682,0,0,1,1
11682,3723,0,1,1,0
3857,11682,1,0,0,1
11682,3893,0,1,1,0
11682,4276,0,2,1,0
11682,4821,0,1,1,0
11682,4867,0,0,1,1
11682,4879,0,0,1,1
6345,11682,0,0,1,1
11682,6516,0,0,1,1
6648,11682,1,0,0,1
6901,11682,1,0,0,1
11682,7130,0,0,1,2
7242,11682,0,0,1,1
11682,7874,0,0,1,1
9024,11682,0,0,1,1
11682,10110,0,2,1,0
10270,11682,0,0,1,1
11682,11859,0,0,1,1
12874,11682,1,0,0,1
12956,11682,0,0,13,1
11682,13266,0,0,1,1
11682,13761,0,1,1,0
13986,11682,0,0,1,1
1262,11685,1,0,0,1
5954,11685,0,0,1,1
5963,11685,0,0,1,1
8069,11685,0,0,1,1
8135,11685,0,0,1,1
8426,11685,0,0,1,1
11685,9038,0,1,1,0
12984,11685,0,0,1,1
2934,11700,1,0,0,1
8135,11700,0,0,1,1
13690,11700,1,0,0,1
31,11707,0,0,1,3
45,11707,1,0,0,3
437,11707,1,0,0,3
740,11707,1,0,0,3
789,11707,1,0,0,3
1068,11707,1,0,0,3
1973,11707,1,0,0,3
2737,11707,1,0,0,3
4186,11707,0,0,2,3
11707,4476,0,2,3,0
11707,4646,0,1,3,2
5337,11707,1,0,0,3
11707,5714,0,0,3,6
5906,11707,0,0,1,3
11707,6177,0,1,3,0
6984,11707,0,0,1,3
7242,11707,0,0,1,3
7337,11707,0,0,1,3
11707,8486,0,0,3,1
9969,11707,0,0,1,3
10500,11707,0,0,1,3
11707,10690,0,3,3,0
10952,11707,1,0,0,3
11707,11642,0,0,3,1
11707,12322,0,1,3,0
11707,12330,0,0,3,2
12956,11707,0,0,13,3
13111,11707,0,0,2,3
13812,11707,3,0,0,3
13986,11707,0,0,1,3
8413,11709,3,1,0,0
9604,11709,1,1,0,0
10691,11709,1,1,0,0
11712,2891,0,0,1,1
11712,7762,0,2,1,1
8135,11723,0,0,1,1
11843,11723,2,0,0,1
12672,11723,0,0,1,1
789,11726,1,0,0,1
11726,11784,0,0,1,1
5439,11728,1,6,0,0
31,11729,0,0,1,1
437,11729,1,0,0,1
730,11729,0,0,1,1
740,11729,1,0,0,1
1068,11729,1,0,0,1
11729,1092,0,0,1,1
1112,11729,0,0,1,1
1973,11729,1,0,0,1
2278,11729,1,0,0,1
3887,11729,3,0,0,1
3933,11729,2,0,0,1
5014,11729,0,0,1,1
5147,11729,2,0,0,1
7549,11729,1,0,0,1
8113,11729,1,0,0,1
8546,11729,1,0,1,1
11006,11729,0,0,1,1
12956,11729,0,0,13,1
11729,13003,0,0,1,1
13111,11729,0,0,2,1
13466,11729,1,0,0,1
13812,11729,3,0,0,1
13986,11729,0,0,1,1
789,11730,1,1,0,0
1380,11734,1,2,1,0
8135,11735,0,0,1,3
789,11742,1,1,0,0
1973,11742,1,1,0,0
2934,11742,1,1,0,0
3887,11742,3,1,0,0
6183,11742,0,1,1,0
8119,11742,0,1,1,0
10952,11742,1,1,0,0
11843,11742,2,1,0,0
2734,11745,0,1,1,0
8694,11745,0,1,3,0
11843,11745,2,1,0,0
11750,895,0,0,1,1
11750,1223,0,4,1,0
11750,1373,0,2,1,0
